account_id,ticket_count_x,ticket_bucket_x,usage_avg_min,usage_bucket_x,error_sum,error_bucket_x,satisfaction_avg,satisfaction_bucket_x,churn_date_x,reason_code_x,feedback_text_x,last12_ticket_count,last12_usage_avg_min,last12_error_sum,last12_satisfaction_avg,last12_ticket_bucket,last12_usage_bucket,last12_error_bucket,last12_satisfaction_bucket,churn_flag_x,account_name,industry,country,signup_date,referral_source,plan_tier_x,seats_x,is_trial_x,churn_flag_y,Unnamed: 0,churn_event_id,churn_date_y,reason_code_y,refund_amount_usd,preceding_upgrade_flag,preceding_downgrade_flag,is_reactivation,feedback_text_y,subscription_id,start_date,end_date,plan_tier_y,seats_y,mrr_amount,arr_amount,is_trial_y,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,usage_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count_x,is_beta_feature,usage_duration_min_x,ticket_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score_x,escalation_flag,ticket_month,ticket_count_y,ticket_bucket_y,satisfaction_score_y,satisfaction_bucket_y,usage_duration_min_y,usage_bucket_y,error_count_y,error_bucket_y,ticket_month_int,churn_month_int,months_before_churn,error_count,usage_duration_min,satisfaction_score,reference_date,reference_month_int,months_before_reference
A-de24d5,7,Critical,19.2,disengaged,0,No Errors,0.8571428571428571,Extremely Unhappy,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_231,DevTools,US,2024-11-05,other,Enterprise,5,True,False,218,,,,,,,,,S-8cb02e,2024-12-09,2024-12-21,Pro,77,3773,45276,False,False,False,True,annual,True,U-ab1af5,2023-08-29,feature_1,9,1152,,False,,T-bf44a3,2024-11-16,2024-11-17 21:00:00,45.0,high,103,,False,,,,,,,,,,658,,,0.0,19.2,0.0,2024-12-31,659.0,-1.0
A-ce550d,7,Critical,87.45,dependency stress,0,No Errors,2.7142857142857144,Neutral,2024-12-28,budget,too expensive,5.0,87.45,0.0,3.2,High Risk,dependency stress,No Errors,Satisfied,1,Company_4,HealthTech,US,2024-10-27,event,Enterprise,35,False,True,68,C-2cec7e,2024-12-28,budget,0.0,True,False,False,too expensive,S-4bfa1d,2024-12-21,2024-12-30,Pro,35,1715,20580,False,False,False,True,monthly,True,U-57f749,2024-07-25,feature_17,9,5247,0.0,False,87.45,T-fb84f7,2024-10-25,2024-10-27 21:00:00,69.0,medium,90,5.0,False,2024-10,7.0,Critical,2.7142857142857144,Neutral,87.45,dependency stress,0.0,No Errors,657,659.0,-2.0,,,,,,
A-ce550d,7,Critical,87.45,dependency stress,0,No Errors,2.7142857142857144,Neutral,2024-12-28,budget,too expensive,5.0,87.45,0.0,3.2,High Risk,dependency stress,No Errors,Satisfied,1,Company_4,HealthTech,US,2024-10-27,event,Enterprise,35,False,True,69,C-2cec7e,2024-12-28,budget,0.0,True,False,False,too expensive,S-4bfa1d,2024-12-21,2024-12-30,Pro,35,1715,20580,False,False,False,True,monthly,True,U-57f749,2024-07-25,feature_17,9,5247,0.0,False,87.45,T-a5de10,2024-06-03,2024-06-04 12:00:00,36.0,medium,98,4.0,False,2024-06,7.0,Critical,2.7142857142857144,Neutral,87.45,dependency stress,0.0,No Errors,653,659.0,-6.0,,,,,,
A-ce550d,7,Critical,87.45,dependency stress,0,No Errors,2.7142857142857144,Neutral,2024-12-28,budget,too expensive,5.0,87.45,0.0,3.2,High Risk,dependency stress,No Errors,Satisfied,1,Company_4,HealthTech,US,2024-10-27,event,Enterprise,35,False,True,70,C-2cec7e,2024-12-28,budget,0.0,True,False,False,too expensive,S-4bfa1d,2024-12-21,2024-12-30,Pro,35,1715,20580,False,False,False,True,monthly,True,U-57f749,2024-07-25,feature_17,9,5247,0.0,False,87.45,T-5cf4eb,2024-06-15,2024-06-15 18:00:00,18.0,high,169,4.0,False,2024-06,7.0,Critical,2.7142857142857144,Neutral,87.45,dependency stress,0.0,No Errors,653,659.0,-6.0,,,,,,
A-ce550d,7,Critical,87.45,dependency stress,0,No Errors,2.7142857142857144,Neutral,2024-12-28,budget,too expensive,5.0,87.45,0.0,3.2,High Risk,dependency stress,No Errors,Satisfied,1,Company_4,HealthTech,US,2024-10-27,event,Enterprise,35,False,True,183,,,,,,,,,S-4bfa1d,2024-12-21,2024-12-30,Pro,35,1715,20580,False,False,False,True,monthly,True,U-57f749,2024-07-25,feature_17,9,5247,,False,,T-fb84f7,2024-10-25,2024-10-27 21:00:00,69.0,medium,90,,False,,,,,,,,,,657,,,0.0,87.45,5.0,2024-12-31,659.0,-2.0
A-ce550d,7,Critical,87.45,dependency stress,0,No Errors,2.7142857142857144,Neutral,2024-12-28,budget,too expensive,5.0,87.45,0.0,3.2,High Risk,dependency stress,No Errors,Satisfied,1,Company_4,HealthTech,US,2024-10-27,event,Enterprise,35,False,True,184,,,,,,,,,S-4bfa1d,2024-12-21,2024-12-30,Pro,35,1715,20580,False,False,False,True,monthly,True,U-57f749,2024-07-25,feature_17,9,5247,,False,,T-a5de10,2024-06-03,2024-06-04 12:00:00,36.0,medium,98,,False,,,,,,,,,,653,,,0.0,87.45,4.0,2024-12-31,659.0,-6.0
A-ce550d,7,Critical,87.45,dependency stress,0,No Errors,2.7142857142857144,Neutral,2024-12-28,budget,too expensive,5.0,87.45,0.0,3.2,High Risk,dependency stress,No Errors,Satisfied,1,Company_4,HealthTech,US,2024-10-27,event,Enterprise,35,False,True,185,,,,,,,,,S-4bfa1d,2024-12-21,2024-12-30,Pro,35,1715,20580,False,False,False,True,monthly,True,U-57f749,2024-07-25,feature_17,9,5247,,False,,T-5cf4eb,2024-06-15,2024-06-15 18:00:00,18.0,high,169,,False,,,,,,,,,,653,,,0.0,87.45,4.0,2024-12-31,659.0,-6.0
A-186a44,7,Critical,110.36666666666666,dependency stress,7,Medium Errors,2.0,Unhappy,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_101,HealthTech,US,2023-08-07,ads,Enterprise,20,False,False,286,,,,,,,,,S-450fa9,2024-12-17,2024-12-25,Basic,20,380,4560,False,False,False,True,monthly,False,U-7296b6,2024-11-08,feature_25,14,6622,,False,,T-4f5aab,2024-06-08,2024-06-08 19:00:00,19.0,high,35,,False,,,,,,,,,,653,,,1.0,110.36666666666666,4.0,2024-12-31,659.0,-6.0
A-186a44,7,Critical,110.36666666666666,dependency stress,7,Medium Errors,2.0,Unhappy,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_101,HealthTech,US,2023-08-07,ads,Enterprise,20,False,False,287,,,,,,,,,S-450fa9,2024-12-17,2024-12-25,Basic,20,380,4560,False,False,False,True,monthly,False,U-7296b6,2024-11-08,feature_25,14,6622,,False,,T-ae3a16,2024-06-19,2024-06-21 03:00:00,51.0,low,97,,False,,,,,,,,,,653,,,1.0,110.36666666666666,0.0,2024-12-31,659.0,-6.0
A-bc87bc,7,Critical,62.333333333333336,engaged,0,No Errors,2.142857142857143,Neutral,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_456,FinTech,US,2024-07-17,event,Pro,3,False,False,213,,,,,,,,,S-04911c,2024-12-01,2024-12-15,Pro,3,0,0,True,False,False,True,annual,True,U-bef5e2,2023-06-06,feature_30,11,3740,,False,,T-da9797,2024-10-01,2024-10-02 21:00:00,45.0,high,160,,False,,,,,,,,,,657,,,0.0,62.333333333333336,3.0,2024-12-31,659.0,-2.0
A-bc87bc,7,Critical,62.333333333333336,engaged,0,No Errors,2.142857142857143,Neutral,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_456,FinTech,US,2024-07-17,event,Pro,3,False,False,214,,,,,,,,,S-04911c,2024-12-01,2024-12-15,Pro,3,0,0,True,False,False,True,annual,True,U-bef5e2,2023-06-06,feature_30,11,3740,,False,,T-c6e82b,2024-06-06,2024-06-07 13:00:00,37.0,high,178,,False,,,,,,,,,,653,,,0.0,62.333333333333336,0.0,2024-12-31,659.0,-6.0
A-5a92e7,7,Critical,28.35,inconsistent,7,Medium Errors,3.142857142857143,Satisfied,2024-11-11,budget,missing features,3.0,28.350000000000005,3.0,2.6666666666666665,Elevated,inconsistent,Low Errors,Neutral,1,Company_413,HealthTech,US,2024-06-11,ads,Pro,4,False,False,16,C-48906a,2024-11-11,budget,0.0,True,False,False,missing features,S-7b3fd3,2024-07-08,2024-10-15,Enterprise,4,796,9552,False,False,False,True,annual,True,U-f5fbf7,2024-07-10,feature_39,9,1701,1.0,False,28.35,T-c895a0,2024-10-10,2024-10-10 22:00:00,22.0,medium,3,3.0,False,2024-10,7.0,Critical,3.142857142857143,Satisfied,28.35,inconsistent,7.0,Medium Errors,657,658.0,-1.0,,,,,,
A-5a92e7,7,Critical,28.35,inconsistent,7,Medium Errors,3.142857142857143,Satisfied,2024-11-11,budget,missing features,3.0,28.350000000000005,3.0,2.6666666666666665,Elevated,inconsistent,Low Errors,Neutral,1,Company_413,HealthTech,US,2024-06-11,ads,Pro,4,False,False,17,C-48906a,2024-11-11,budget,0.0,True,False,False,missing features,S-7b3fd3,2024-07-08,2024-10-15,Enterprise,4,796,9552,False,False,False,True,annual,True,U-f5fbf7,2024-07-10,feature_39,9,1701,1.0,False,28.35,T-5cfb64,2024-08-15,2024-08-17 21:00:00,69.0,low,136,0.0,False,2024-08,7.0,Critical,3.142857142857143,Satisfied,28.35,inconsistent,7.0,Medium Errors,655,658.0,-3.0,,,,,,
A-5a92e7,7,Critical,28.35,inconsistent,7,Medium Errors,3.142857142857143,Satisfied,2024-11-11,budget,missing features,3.0,28.350000000000005,3.0,2.6666666666666665,Elevated,inconsistent,Low Errors,Neutral,1,Company_413,HealthTech,US,2024-06-11,ads,Pro,4,False,False,322,,,,,,,,,S-7b3fd3,2024-07-08,2024-10-15,Enterprise,4,796,9552,False,False,False,True,annual,True,U-f5fbf7,2024-07-10,feature_39,9,1701,,False,,T-c895a0,2024-10-10,2024-10-10 22:00:00,22.0,medium,3,,False,,,,,,,,,,657,,,1.0,28.35,3.0,2024-12-31,659.0,-2.0
A-5a92e7,7,Critical,28.35,inconsistent,7,Medium Errors,3.142857142857143,Satisfied,2024-11-11,budget,missing features,3.0,28.350000000000005,3.0,2.6666666666666665,Elevated,inconsistent,Low Errors,Neutral,1,Company_413,HealthTech,US,2024-06-11,ads,Pro,4,False,False,323,,,,,,,,,S-7b3fd3,2024-07-08,2024-10-15,Enterprise,4,796,9552,False,False,False,True,annual,True,U-f5fbf7,2024-07-10,feature_39,9,1701,,False,,T-5cfb64,2024-08-15,2024-08-17 21:00:00,69.0,low,136,,False,,,,,,,,,,655,,,1.0,28.35,0.0,2024-12-31,659.0,-4.0
A-7f6b86,7,Critical,74.93333333333332,engaged,0,No Errors,1.5714285714285714,Unhappy,2024-07-10,pricing,none,1.0,74.93333333333334,0.0,3.0,Stable,engaged,No Errors,Neutral,1,Company_299,HealthTech,US,2023-08-24,partner,Basic,45,True,True,164,,,,,,,,,S-f49e0b,2024-01-21,2024-03-21,Pro,45,2205,26460,False,True,False,True,annual,True,U-408525,2023-04-05,feature_21,16,4496,,False,,T-bb7fa9,2024-09-17,2024-09-19 09:00:00,57.0,high,81,,False,,,,,,,,,,656,,,0.0,74.93333333333334,4.0,2024-12-31,659.0,-3.0
A-7f6b86,7,Critical,74.93333333333332,engaged,0,No Errors,1.5714285714285714,Unhappy,2024-07-10,pricing,none,1.0,74.93333333333334,0.0,3.0,Stable,engaged,No Errors,Neutral,1,Company_299,HealthTech,US,2023-08-24,partner,Basic,45,True,True,165,,,,,,,,,S-f49e0b,2024-01-21,2024-03-21,Pro,45,2205,26460,False,True,False,True,annual,True,U-408525,2023-04-05,feature_21,16,4496,,False,,T-45239b,2024-10-28,2024-10-30 17:00:00,65.0,high,29,,False,,,,,,,,,,657,,,0.0,74.93333333333334,0.0,2024-12-31,659.0,-2.0
A-7f6b86,7,Critical,74.93333333333332,engaged,0,No Errors,1.5714285714285714,Unhappy,2024-07-10,pricing,none,1.0,74.93333333333334,0.0,3.0,Stable,engaged,No Errors,Neutral,1,Company_299,HealthTech,US,2023-08-24,partner,Basic,45,True,True,166,,,,,,,,,S-f49e0b,2024-01-21,2024-03-21,Pro,45,2205,26460,False,True,False,True,annual,True,U-408525,2023-04-05,feature_21,16,4496,,False,,T-c18da8,2024-07-19,2024-07-19 02:00:00,2.0,high,91,,False,,,,,,,,,,654,,,0.0,74.93333333333334,0.0,2024-12-31,659.0,-5.0
A-e40f45,7,Critical,53.86666666666667,stable usage,28,Severe Errors,1.8571428571428568,Unhappy,2024-11-09,budget,missing features,3.0,53.86666666666667,12.0,2.6666666666666665,Elevated,stable usage,High Errors,Neutral,1,Company_317,HealthTech,US,2024-04-18,organic,Pro,21,False,False,33,C-3db212,2024-11-09,budget,101.23,False,False,False,missing features,S-326691,2024-11-24,2024-12-22,Basic,21,399,4788,False,False,False,True,monthly,False,U-3a00cf,2023-03-07,feature_19,8,3232,4.0,False,53.86666666666667,T-4a53fe,2024-07-12,2024-07-14 01:00:00,49.0,low,153,0.0,False,2024-07,7.0,Critical,1.8571428571428568,Unhappy,53.86666666666667,stable usage,28.0,Severe Errors,654,658.0,-4.0,,,,,,
A-e40f45,7,Critical,53.86666666666667,stable usage,28,Severe Errors,1.8571428571428568,Unhappy,2024-11-09,budget,missing features,3.0,53.86666666666667,12.0,2.6666666666666665,Elevated,stable usage,High Errors,Neutral,1,Company_317,HealthTech,US,2024-04-18,organic,Pro,21,False,False,366,,,,,,,,,S-326691,2024-11-24,2024-12-22,Basic,21,399,4788,False,False,False,True,monthly,False,U-3a00cf,2023-03-07,feature_19,8,3232,,False,,T-4a53fe,2024-07-12,2024-07-14 01:00:00,49.0,low,153,,False,,,,,,,,,,654,,,4.0,53.86666666666667,0.0,2024-12-31,659.0,-5.0
A-9208f0,8,Critical,2.5,disengaged,8,Medium Errors,1.25,Unhappy,2023-11-18,features,switched to competitor,11.0,2.5,11.0,1.6363636363636365,Severe Critical,disengaged,High Errors,Unhappy,1,Company_79,EdTech,US,2023-05-11,organic,Pro,1,False,True,13,C-2698c2,2023-11-18,features,0.0,False,False,False,switched to competitor,S-15a058,2023-09-29,2024-04-03,Pro,2,98,1176,False,False,False,True,monthly,True,U-146e07,2023-08-09,feature_14,10,150,1.0,False,2.5,T-6ec2a9,2023-06-21,2023-06-23 22:00:00,70.0,low,3,0.0,False,2023-06,8.0,Critical,1.25,Unhappy,2.5,disengaged,8.0,Medium Errors,641,646.0,-5.0,,,,,,
A-9208f0,8,Critical,2.5,disengaged,8,Medium Errors,1.25,Unhappy,2023-11-18,features,switched to competitor,11.0,2.5,11.0,1.6363636363636365,Severe Critical,disengaged,High Errors,Unhappy,1,Company_79,EdTech,US,2023-05-11,organic,Pro,1,False,True,14,C-2698c2,2023-11-18,features,0.0,False,False,False,switched to competitor,S-15a058,2023-09-29,2024-04-03,Pro,2,98,1176,False,False,False,True,monthly,True,U-146e07,2023-08-09,feature_14,10,150,1.0,False,2.5,T-b78a44,2023-09-27,2023-09-28 08:00:00,32.0,medium,103,4.0,False,2023-09,8.0,Critical,1.25,Unhappy,2.5,disengaged,8.0,Medium Errors,644,646.0,-2.0,,,,,,
A-9208f0,8,Critical,2.5,disengaged,8,Medium Errors,1.25,Unhappy,2023-11-18,features,switched to competitor,11.0,2.5,11.0,1.6363636363636365,Severe Critical,disengaged,High Errors,Unhappy,1,Company_79,EdTech,US,2023-05-11,organic,Pro,1,False,True,15,C-2698c2,2023-11-18,features,0.0,False,False,False,switched to competitor,S-15a058,2023-09-29,2024-04-03,Pro,2,98,1176,False,False,False,True,monthly,True,U-146e07,2023-08-09,feature_14,10,150,1.0,False,2.5,T-c83359,2023-07-17,2023-07-17 20:00:00,20.0,low,25,3.0,False,2023-07,8.0,Critical,1.25,Unhappy,2.5,disengaged,8.0,Medium Errors,642,646.0,-4.0,,,,,,
A-fd7ad3,8,Critical,36.2,inconsistent,16,High Errors,3.125,Satisfied,2024-12-19,support,missing features,20.0,36.2,40.0,3.6,Severe Critical,inconsistent,Severe Errors,Satisfied,1,Company_100,Cybersecurity,US,2024-11-01,event,Enterprise,1,False,False,77,C-151fb1,2024-12-19,support,0.0,True,False,True,missing features,S-80af53,2024-12-23,2024-12-29,Enterprise,12,2388,28656,False,True,False,True,monthly,True,U-6f4284,2024-11-25,feature_4,6,2172,2.0,False,36.2,T-fc25d0,2024-08-17,2024-08-19 13:00:00,61.0,high,138,0.0,False,2024-08,8.0,Critical,3.125,Satisfied,36.2,inconsistent,16.0,High Errors,655,659.0,-4.0,,,,,,
A-fd7ad3,8,Critical,36.2,inconsistent,16,High Errors,3.125,Satisfied,2024-12-19,support,missing features,20.0,36.2,40.0,3.6,Severe Critical,inconsistent,Severe Errors,Satisfied,1,Company_100,Cybersecurity,US,2024-11-01,event,Enterprise,1,False,False,78,C-151fb1,2024-12-19,support,0.0,True,False,True,missing features,S-80af53,2024-12-23,2024-12-29,Enterprise,12,2388,28656,False,True,False,True,monthly,True,U-6f4284,2024-11-25,feature_4,6,2172,2.0,False,36.2,T-bc73ad,2024-10-08,2024-10-09 21:00:00,45.0,low,103,5.0,False,2024-10,8.0,Critical,3.125,Satisfied,36.2,inconsistent,16.0,High Errors,657,659.0,-2.0,,,,,,
A-fd7ad3,8,Critical,36.2,inconsistent,16,High Errors,3.125,Satisfied,2024-12-19,support,missing features,20.0,36.2,40.0,3.6,Severe Critical,inconsistent,Severe Errors,Satisfied,1,Company_100,Cybersecurity,US,2024-11-01,event,Enterprise,1,False,False,79,C-151fb1,2024-12-19,support,0.0,True,False,True,missing features,S-80af53,2024-12-23,2024-12-29,Enterprise,12,2388,28656,False,True,False,True,monthly,True,U-6f4284,2024-11-25,feature_4,6,2172,2.0,False,36.2,T-7d2f68,2024-10-17,2024-10-19 11:00:00,59.0,low,167,5.0,False,2024-10,8.0,Critical,3.125,Satisfied,36.2,inconsistent,16.0,High Errors,657,659.0,-2.0,,,,,,
A-fd7ad3,8,Critical,36.2,inconsistent,16,High Errors,3.125,Satisfied,2024-12-19,support,missing features,20.0,36.2,40.0,3.6,Severe Critical,inconsistent,Severe Errors,Satisfied,1,Company_100,Cybersecurity,US,2024-11-01,event,Enterprise,1,False,False,264,,,,,,,,,S-80af53,2024-12-23,2024-12-29,Enterprise,12,2388,28656,False,True,False,True,monthly,True,U-6f4284,2024-11-25,feature_4,6,2172,,False,,T-fc25d0,2024-08-17,2024-08-19 13:00:00,61.0,high,138,,False,,,,,,,,,,655,,,2.0,36.2,0.0,2024-12-31,659.0,-4.0
A-fd7ad3,8,Critical,36.2,inconsistent,16,High Errors,3.125,Satisfied,2024-12-19,support,missing features,20.0,36.2,40.0,3.6,Severe Critical,inconsistent,Severe Errors,Satisfied,1,Company_100,Cybersecurity,US,2024-11-01,event,Enterprise,1,False,False,265,,,,,,,,,S-80af53,2024-12-23,2024-12-29,Enterprise,12,2388,28656,False,True,False,True,monthly,True,U-6f4284,2024-11-25,feature_4,6,2172,,False,,T-bc73ad,2024-10-08,2024-10-09 21:00:00,45.0,low,103,,False,,,,,,,,,,657,,,2.0,36.2,5.0,2024-12-31,659.0,-2.0
A-fd7ad3,8,Critical,36.2,inconsistent,16,High Errors,3.125,Satisfied,2024-12-19,support,missing features,20.0,36.2,40.0,3.6,Severe Critical,inconsistent,Severe Errors,Satisfied,1,Company_100,Cybersecurity,US,2024-11-01,event,Enterprise,1,False,False,266,,,,,,,,,S-80af53,2024-12-23,2024-12-29,Enterprise,12,2388,28656,False,True,False,True,monthly,True,U-6f4284,2024-11-25,feature_4,6,2172,,False,,T-7d2f68,2024-10-17,2024-10-19 11:00:00,59.0,low,167,,False,,,,,,,,,,657,,,2.0,36.2,5.0,2024-12-31,659.0,-2.0
A-65a46c,8,Critical,8.866666666666667,disengaged,0,No Errors,2.5,Neutral,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_95,HealthTech,US,2023-11-04,event,Pro,1,False,False,114,,,,,,,,,S-0267b7,2024-10-17,2024-12-04,Enterprise,13,0,0,True,False,False,True,monthly,True,U-010479,2023-02-01,feature_33,14,532,,False,,T-f7d63c,2024-10-29,2024-10-30 20:00:00,44.0,urgent,4,,False,,,,,,,,,,657,,,0.0,8.866666666666667,4.0,2024-12-31,659.0,-2.0
A-65a46c,8,Critical,8.866666666666667,disengaged,0,No Errors,2.5,Neutral,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_95,HealthTech,US,2023-11-04,event,Pro,1,False,False,115,,,,,,,,,S-0267b7,2024-10-17,2024-12-04,Enterprise,13,0,0,True,False,False,True,monthly,True,U-010479,2023-02-01,feature_33,14,532,,False,,T-b57da5,2024-06-22,2024-06-22 03:00:00,3.0,urgent,107,,False,,,,,,,,,,653,,,0.0,8.866666666666667,0.0,2024-12-31,659.0,-6.0
A-f446b6,8,Critical,14.6,disengaged,32,Severe Errors,2.125,Neutral,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_36,DevTools,DE,2023-05-12,ads,Pro,5,True,False,421,,,,,,,,,S-f7b2fc,2024-07-25,2024-10-13,Enterprise,13,2587,31044,False,False,False,True,monthly,True,U-ab5ef1,2024-10-04,feature_39,12,876,,False,,T-c6ee94,2024-11-25,2024-11-25 18:00:00,18.0,high,127,,True,,,,,,,,,,658,,,4.0,14.6,0.0,2024-12-31,659.0,-1.0
A-443b7c,8,Critical,29.25,inconsistent,0,No Errors,2.75,Neutral,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_280,Cybersecurity,US,2024-09-06,other,Enterprise,1,False,True,297,,,,,,,,,S-d1a6c6,2024-12-26,2024-12-29,Basic,17,323,3876,False,False,False,True,monthly,False,U-79fee3,2023-09-23,feature_3,9,1755,,False,,T-0238f9,2024-07-19,2024-07-19 05:00:00,5.0,medium,81,,False,,,,,,,,,,654,,,0.0,29.25,4.0,2024-12-31,659.0,-5.0
A-e08cd3,8,Critical,60.53333333333333,engaged,0,No Errors,2.0,Unhappy,2024-09-21,competitor,switched to competitor,5.0,60.53333333333333,0.0,1.0,High Risk,engaged,No Errors,Extremely Unhappy,1,Company_475,FinTech,US,2024-09-21,ads,Pro,67,True,False,23,C-108b2a,2024-09-21,competitor,0.0,False,False,False,switched to competitor,S-02be35,2024-10-01,2024-12-21,Pro,67,3283,39396,False,False,False,True,monthly,True,U-bc0b32,2023-03-26,feature_12,16,3632,0.0,False,60.53333333333333,T-fb59aa,2024-04-29,2024-04-29 14:00:00,14.0,high,96,0.0,False,2024-04,8.0,Critical,2.0,Unhappy,60.53333333333333,engaged,0.0,No Errors,651,656.0,-5.0,,,,,,
A-e4bf56,8,Critical,109.85,dependency stress,0,No Errors,2.75,Neutral,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_272,HealthTech,IN,2024-10-28,ads,Pro,17,False,True,129,,,,,,,,,S-431c03,2024-12-02,2024-12-19,Enterprise,37,7363,88356,False,False,False,True,monthly,True,U-83a6c5,2023-01-03,feature_26,13,6591,,False,,T-e6d8dd,2024-08-10,2024-08-10 22:00:00,22.0,urgent,175,,False,,,,,,,,,,655,,,0.0,109.85,5.0,2024-12-31,659.0,-4.0
A-e4bf56,8,Critical,109.85,dependency stress,0,No Errors,2.75,Neutral,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_272,HealthTech,IN,2024-10-28,ads,Pro,17,False,True,130,,,,,,,,,S-431c03,2024-12-02,2024-12-19,Enterprise,37,7363,88356,False,False,False,True,monthly,True,U-83a6c5,2023-01-03,feature_26,13,6591,,False,,T-2d3ea5,2024-08-27,2024-08-28 02:00:00,26.0,urgent,124,,False,,,,,,,,,,655,,,0.0,109.85,0.0,2024-12-31,659.0,-4.0
A-e4bf56,8,Critical,109.85,dependency stress,0,No Errors,2.75,Neutral,,,,0.0,0.0,0.0,0.0,No Recent Activity,No Recent Activity,No Recent Activity,No Recent Activity,1,Company_272,HealthTech,IN,2024-10-28,ads,Pro,17,False,True,131,,,,,,,,,S-431c03,2024-12-02,2024-12-19,Enterprise,37,7363,88356,False,False,False,True,monthly,True,U-83a6c5,2023-01-03,feature_26,13,6591,,False,,T-5b2cc5,2024-08-01,2024-08-01 07:00:00,7.0,low,169,,False,,,,,,,,,,655,,,0.0,109.85,0.0,2024-12-31,659.0,-4.0
A-34ea2f,8,Critical,67.5,engaged,0,No Errors,2.375,Neutral,2024-10-05,unknown,none,10.0,67.5,0.0,2.2,Severe Critical,engaged,No Errors,Neutral,1,Company_436,HealthTech,US,2024-08-15,organic,Enterprise,8,False,True,7,C-935f48,2024-10-05,unknown,0.0,True,False,False,none,S-1f5faf,2024-10-03,2024-12-20,Enterprise,8,0,0,True,False,False,True,monthly,False,U-993e5e,2024-06-17,feature_20,10,4050,0.0,False,67.5,T-041287,2024-07-15,2024-07-17 22:00:00,70.0,urgent,19,4.0,False,2024-07,8.0,Critical,2.375,Neutral,67.5,engaged,0.0,No Errors,654,657.0,-3.0,,,,,,
A-34ea2f,8,Critical,67.5,engaged,0,No Errors,2.375,Neutral,2024-10-05,unknown,none,10.0,67.5,0.0,2.2,Severe Critical,engaged,No Errors,Neutral,1,Company_436,HealthTech,US,2024-08-15,organic,Enterprise,8,False,True,337,,,,,,,,,S-1f5faf,2024-10-03,2024-12-20,Enterprise,8,0,0,True,False,False,True,monthly,False,U-993e5e,2024-06-17,feature_20,10,4050,,False,,T-041287,2024-07-15,2024-07-17 22:00:00,70.0,urgent,19,,False,,,,,,,,,,654,,,0.0,67.5,4.0,2024-12-31,659.0,-5.0
A-34ea2f,8,Critical,67.5,engaged,0,No Errors,2.375,Neutral,2024-10-05,unknown,none,10.0,67.5,0.0,2.2,Severe Critical,engaged,No Errors,Neutral,1,Company_436,HealthTech,US,2024-08-15,organic,Enterprise,8,False,True,338,,,,,,,,,S-1f5faf,2024-10-03,2024-12-20,Enterprise,8,0,0,True,False,False,True,monthly,False,U-993e5e,2024-06-17,feature_20,10,4050,,False,,T-be7c14,2024-10-09,2024-10-10 01:00:00,25.0,low,77,,False,,,,,,,,,,657,,,0.0,67.5,0.0,2024-12-31,659.0,-2.0
A-86902e,9,Severe Critical,11.2,disengaged,0,No Errors,1.5555555555555556,Unhappy,2024-12-07,features,none,5.0,11.2,0.0,2.2,High Risk,disengaged,No Errors,Neutral,1,Company_169,HealthTech,IN,2023-05-02,other,Enterprise,34,False,False,73,C-66c9fe,2024-12-07,features,0.0,False,False,False,none,S-13939b,2023-07-21,2024-08-03,Pro,34,0,0,True,False,False,True,monthly,True,U-00cf4a,2024-02-24,feature_31,12,672,0.0,False,11.2,T-ead922,2024-06-03,2024-06-03 06:00:00,6.0,urgent,16,5.0,False,2024-06,9.0,Severe Critical,1.5555555555555556,Unhappy,11.2,disengaged,0.0,No Errors,653,659.0,-6.0,,,,,,
