churn_event_id,account_id,churn_date,reason_code,refund_amount_usd,preceding_upgrade_flag,preceding_downgrade_flag,is_reactivation,feedback_text,subscription_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,usage_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count_x,is_beta_feature,usage_duration_min_x,ticket_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score_x,escalation_flag,ticket_month,ticket_count,ticket_bucket,satisfaction_score_y,satisfaction_bucket,usage_duration_min_y,usage_bucket,error_count_y,error_bucket
C-2c410a,A-712426,2024-12-23,features,0.0,True,False,True,missing features,S-af8f54,2024-11-28,2024-12-26,Enterprise,9,1791,21492,False,False,False,True,monthly,True,U-eff05f,2023-05-21,feature_36,6,1176,0,False,19.6,T-d92e2e,2024-07-18,2024-07-20 19:00:00,67.0,high,67,4.0,False,2024-07,6,High Risk,3.6666666666666665,Satisfied,19.6,disengaged,0,No Errors
C-2c410a,A-712426,2024-12-23,features,0.0,True,False,True,missing features,S-af8f54,2024-11-28,2024-12-26,Enterprise,9,1791,21492,False,False,False,True,monthly,True,U-eff05f,2023-05-21,feature_36,6,1176,0,False,19.6,T-a1ebca,2024-12-10,2024-12-11 08:00:00,32.0,medium,43,4.0,False,2024-12,6,High Risk,3.6666666666666665,Satisfied,19.6,disengaged,0,No Errors
C-2c410a,A-712426,2024-12-23,features,0.0,True,False,True,missing features,S-af8f54,2024-11-28,2024-12-26,Enterprise,9,1791,21492,False,False,False,True,monthly,True,U-eff05f,2023-05-21,feature_36,6,1176,0,False,19.6,T-47ef6b,2023-10-17,2023-10-17 01:00:00,1.0,medium,43,0.0,False,2023-10,6,High Risk,3.6666666666666665,Satisfied,19.6,disengaged,0,No Errors
C-2c410a,A-712426,2024-12-23,features,0.0,True,False,True,missing features,S-af8f54,2024-11-28,2024-12-26,Enterprise,9,1791,21492,False,False,False,True,monthly,True,U-eff05f,2023-05-21,feature_36,6,1176,0,False,19.6,T-fa1316,2024-05-18,2024-05-20 12:00:00,60.0,low,169,4.0,False,2024-05,6,High Risk,3.6666666666666665,Satisfied,19.6,disengaged,0,No Errors
C-2c410a,A-712426,2024-12-23,features,0.0,True,False,True,missing features,S-af8f54,2024-11-28,2024-12-26,Enterprise,9,1791,21492,False,False,False,True,monthly,True,U-eff05f,2023-05-21,feature_36,6,1176,0,False,19.6,T-1e080e,2024-08-04,2024-08-04 15:00:00,15.0,urgent,66,5.0,False,2024-08,6,High Risk,3.6666666666666665,Satisfied,19.6,disengaged,0,No Errors
C-2c410a,A-712426,2024-12-23,features,0.0,True,False,True,missing features,S-af8f54,2024-11-28,2024-12-26,Enterprise,9,1791,21492,False,False,False,True,monthly,True,U-eff05f,2023-05-21,feature_36,6,1176,0,False,19.6,T-370b82,2023-11-24,2023-11-26 01:00:00,49.0,low,87,5.0,False,2023-11,6,High Risk,3.6666666666666665,Satisfied,19.6,disengaged,0,No Errors
C-fe3853,A-f51f16,2024-12-07,competitor,0.0,True,True,False,too expensive,S-b120fb,2024-04-01,2024-08-23,Pro,1,49,588,False,False,False,True,annual,False,U-25b1ec,2024-11-11,feature_30,12,5844,5,False,97.4,T-97fa24,2023-06-16,2023-06-16 09:00:00,9.0,medium,73,3.0,False,2023-06,4,Elevated,1.5,Unhappy,97.4,dependency stress,20,High Errors
C-fe3853,A-f51f16,2024-12-07,competitor,0.0,True,True,False,too expensive,S-b120fb,2024-04-01,2024-08-23,Pro,1,49,588,False,False,False,True,annual,False,U-25b1ec,2024-11-11,feature_30,12,5844,5,False,97.4,T-308071,2023-04-16,2023-04-17 11:00:00,35.0,high,10,3.0,False,2023-04,4,Elevated,1.5,Unhappy,97.4,dependency stress,20,High Errors
C-fe3853,A-f51f16,2024-12-07,competitor,0.0,True,True,False,too expensive,S-b120fb,2024-04-01,2024-08-23,Pro,1,49,588,False,False,False,True,annual,False,U-25b1ec,2024-11-11,feature_30,12,5844,5,False,97.4,T-b475e9,2023-04-23,2023-04-23 15:00:00,15.0,urgent,109,0.0,False,2023-04,4,Elevated,1.5,Unhappy,97.4,dependency stress,20,High Errors
C-fe3853,A-f51f16,2024-12-07,competitor,0.0,True,True,False,too expensive,S-b120fb,2024-04-01,2024-08-23,Pro,1,49,588,False,False,False,True,annual,False,U-25b1ec,2024-11-11,feature_30,12,5844,5,False,97.4,T-9656b4,2024-07-10,2024-07-12 10:00:00,58.0,urgent,172,0.0,False,2024-07,4,Elevated,1.5,Unhappy,97.4,dependency stress,20,High Errors
C-770066,A-84ebe4,2024-01-05,budget,0.0,False,False,False,switched to competitor,S-c2fd82,2024-06-29,2024-11-06,Enterprise,82,0,0,True,False,False,True,monthly,True,U-09ad43,2023-07-30,feature_29,7,2471,0,False,41.18333333333333,T-a6af13,2024-12-02,2024-12-03 11:00:00,35.0,low,149,0.0,False,2024-12,4,Elevated,2.0,Unhappy,41.18333333333333,stable usage,0,No Errors
C-770066,A-84ebe4,2024-01-05,budget,0.0,False,False,False,switched to competitor,S-c2fd82,2024-06-29,2024-11-06,Enterprise,82,0,0,True,False,False,True,monthly,True,U-09ad43,2023-07-30,feature_29,7,2471,0,False,41.18333333333333,T-55400f,2024-12-20,2024-12-20 05:00:00,5.0,medium,133,4.0,False,2024-12,4,Elevated,2.0,Unhappy,41.18333333333333,stable usage,0,No Errors
C-770066,A-84ebe4,2024-01-05,budget,0.0,False,False,False,switched to competitor,S-c2fd82,2024-06-29,2024-11-06,Enterprise,82,0,0,True,False,False,True,monthly,True,U-09ad43,2023-07-30,feature_29,7,2471,0,False,41.18333333333333,T-ebb598,2023-09-06,2023-09-08 19:00:00,67.0,low,132,4.0,False,2023-09,4,Elevated,2.0,Unhappy,41.18333333333333,stable usage,0,No Errors
C-770066,A-84ebe4,2024-01-05,budget,0.0,False,False,False,switched to competitor,S-c2fd82,2024-06-29,2024-11-06,Enterprise,82,0,0,True,False,False,True,monthly,True,U-09ad43,2023-07-30,feature_29,7,2471,0,False,41.18333333333333,T-36b118,2023-07-18,2023-07-18 11:00:00,11.0,high,128,0.0,False,2023-07,4,Elevated,2.0,Unhappy,41.18333333333333,stable usage,0,No Errors
C-9776b7,A-40a557,2023-12-08,budget,0.0,False,False,False,switched to competitor,S-20d02a,2024-01-11,2024-01-16,Enterprise,16,3184,38208,False,False,False,True,annual,True,U-ac9cfc,2024-12-26,feature_17,6,2004,0,True,33.4,T-f8e2c3,2024-03-01,2024-03-03 21:00:00,69.0,high,60,0.0,False,2024-03,7,Critical,1.5714285714285714,Unhappy,33.4,inconsistent,0,No Errors
C-9776b7,A-40a557,2023-12-08,budget,0.0,False,False,False,switched to competitor,S-20d02a,2024-01-11,2024-01-16,Enterprise,16,3184,38208,False,False,False,True,annual,True,U-ac9cfc,2024-12-26,feature_17,6,2004,0,True,33.4,T-4db8d5,2024-11-24,2024-11-26 03:00:00,51.0,urgent,119,5.0,False,2024-11,7,Critical,1.5714285714285714,Unhappy,33.4,inconsistent,0,No Errors
C-9776b7,A-40a557,2023-12-08,budget,0.0,False,False,False,switched to competitor,S-20d02a,2024-01-11,2024-01-16,Enterprise,16,3184,38208,False,False,False,True,annual,True,U-ac9cfc,2024-12-26,feature_17,6,2004,0,True,33.4,T-faf9c4,2023-07-19,2023-07-19 21:00:00,21.0,low,143,0.0,False,2023-07,7,Critical,1.5714285714285714,Unhappy,33.4,inconsistent,0,No Errors
C-9776b7,A-40a557,2023-12-08,budget,0.0,False,False,False,switched to competitor,S-20d02a,2024-01-11,2024-01-16,Enterprise,16,3184,38208,False,False,False,True,annual,True,U-ac9cfc,2024-12-26,feature_17,6,2004,0,True,33.4,T-f255e4,2023-01-08,2023-01-09 05:00:00,29.0,medium,146,3.0,False,2023-01,7,Critical,1.5714285714285714,Unhappy,33.4,inconsistent,0,No Errors
C-9776b7,A-40a557,2023-12-08,budget,0.0,False,False,False,switched to competitor,S-20d02a,2024-01-11,2024-01-16,Enterprise,16,3184,38208,False,False,False,True,annual,True,U-ac9cfc,2024-12-26,feature_17,6,2004,0,True,33.4,T-6dd363,2024-07-05,2024-07-06 18:00:00,42.0,medium,150,3.0,False,2024-07,7,Critical,1.5714285714285714,Unhappy,33.4,inconsistent,0,No Errors
C-9776b7,A-40a557,2023-12-08,budget,0.0,False,False,False,switched to competitor,S-20d02a,2024-01-11,2024-01-16,Enterprise,16,3184,38208,False,False,False,True,annual,True,U-ac9cfc,2024-12-26,feature_17,6,2004,0,True,33.4,T-271d67,2024-10-27,2024-10-27 01:00:00,1.0,urgent,1,0.0,False,2024-10,7,Critical,1.5714285714285714,Unhappy,33.4,inconsistent,0,No Errors
C-9776b7,A-40a557,2023-12-08,budget,0.0,False,False,False,switched to competitor,S-20d02a,2024-01-11,2024-01-16,Enterprise,16,3184,38208,False,False,False,True,annual,True,U-ac9cfc,2024-12-26,feature_17,6,2004,0,True,33.4,T-e5a027,2024-06-24,2024-06-24 01:00:00,1.0,urgent,44,0.0,False,2024-06,7,Critical,1.5714285714285714,Unhappy,33.4,inconsistent,0,No Errors
C-02f4fa,A-ae052e,2024-11-13,unknown,0.0,False,False,False,too expensive,S-195cd5,2024-11-28,2024-12-06,Pro,40,1960,23520,False,False,False,True,monthly,True,U-88cb26,2024-10-02,feature_21,7,3486,0,False,58.1,T-a3f900,2023-07-22,2023-07-23 05:00:00,29.0,medium,126,3.0,False,2023-07,4,Elevated,2.0,Unhappy,58.1,stable usage,0,No Errors
C-02f4fa,A-ae052e,2024-11-13,unknown,0.0,False,False,False,too expensive,S-195cd5,2024-11-28,2024-12-06,Pro,40,1960,23520,False,False,False,True,monthly,True,U-88cb26,2024-10-02,feature_21,7,3486,0,False,58.1,T-03d219,2024-01-02,2024-01-04 05:00:00,53.0,urgent,6,0.0,False,2024-01,4,Elevated,2.0,Unhappy,58.1,stable usage,0,No Errors
C-02f4fa,A-ae052e,2024-11-13,unknown,0.0,False,False,False,too expensive,S-195cd5,2024-11-28,2024-12-06,Pro,40,1960,23520,False,False,False,True,monthly,True,U-88cb26,2024-10-02,feature_21,7,3486,0,False,58.1,T-ddd1a5,2023-04-02,2023-04-03 07:00:00,31.0,low,62,5.0,False,2023-04,4,Elevated,2.0,Unhappy,58.1,stable usage,0,No Errors
C-02f4fa,A-ae052e,2024-11-13,unknown,0.0,False,False,False,too expensive,S-195cd5,2024-11-28,2024-12-06,Pro,40,1960,23520,False,False,False,True,monthly,True,U-88cb26,2024-10-02,feature_21,7,3486,0,False,58.1,T-1ea354,2023-12-07,2023-12-07 12:00:00,12.0,urgent,48,0.0,False,2023-12,4,Elevated,2.0,Unhappy,58.1,stable usage,0,No Errors
C-ac34ca,A-ab438f,2024-12-02,budget,0.0,True,True,False,none,S-f965de,2024-10-20,2024-12-18,Pro,64,0,0,True,True,False,True,monthly,True,U-a320a9,2024-08-28,feature_13,12,5088,0,False,84.8,T-35ba6a,2024-03-03,2024-03-03 04:00:00,4.0,urgent,139,3.0,False,2024-03,2,Stable,3.5,Satisfied,84.8,dependency stress,0,No Errors
C-ac34ca,A-ab438f,2024-12-02,budget,0.0,True,True,False,none,S-f965de,2024-10-20,2024-12-18,Pro,64,0,0,True,True,False,True,monthly,True,U-a320a9,2024-08-28,feature_13,12,5088,0,False,84.8,T-d9f5fb,2024-06-28,2024-06-30 15:00:00,63.0,urgent,86,4.0,False,2024-06,2,Stable,3.5,Satisfied,84.8,dependency stress,0,No Errors
C-c5b2e8,A-c608c8,2024-06-04,support,0.0,False,False,False,too expensive,S-37a9e3,2024-06-07,2024-06-29,Enterprise,11,2189,26268,False,False,False,True,monthly,False,U-da0048,2023-11-24,feature_22,12,6156,1,False,102.6,T-5c4e0b,2023-09-23,2023-09-25 12:00:00,60.0,medium,39,3.0,False,2023-09,2,Stable,1.5,Unhappy,102.6,dependency stress,2,Low Errors
C-c5b2e8,A-c608c8,2024-06-04,support,0.0,False,False,False,too expensive,S-37a9e3,2024-06-07,2024-06-29,Enterprise,11,2189,26268,False,False,False,True,monthly,False,U-da0048,2023-11-24,feature_22,12,6156,1,False,102.6,T-ca8e8f,2024-08-16,2024-08-18 10:00:00,58.0,low,93,0.0,False,2024-08,2,Stable,1.5,Unhappy,102.6,dependency stress,2,Low Errors
C-be8018,A-684255,2024-07-03,unknown,0.0,False,False,False,too expensive,S-c2c321,2024-06-18,2024-08-09,Enterprise,14,0,0,True,True,False,True,monthly,True,U-468a76,2023-10-17,feature_6,7,3150,0,False,52.5,T-bfa749,2023-08-04,2023-08-04 01:00:00,1.0,low,137,5.0,False,2023-08,4,Elevated,3.5,Satisfied,52.5,stable usage,0,No Errors
C-be8018,A-684255,2024-07-03,unknown,0.0,False,False,False,too expensive,S-c2c321,2024-06-18,2024-08-09,Enterprise,14,0,0,True,True,False,True,monthly,True,U-468a76,2023-10-17,feature_6,7,3150,0,False,52.5,T-5d5c80,2024-04-12,2024-04-12 10:00:00,10.0,urgent,153,4.0,False,2024-04,4,Elevated,3.5,Satisfied,52.5,stable usage,0,No Errors
C-be8018,A-684255,2024-07-03,unknown,0.0,False,False,False,too expensive,S-c2c321,2024-06-18,2024-08-09,Enterprise,14,0,0,True,True,False,True,monthly,True,U-468a76,2023-10-17,feature_6,7,3150,0,False,52.5,T-afc27c,2024-07-29,2024-07-29 17:00:00,17.0,low,95,0.0,True,2024-07,4,Elevated,3.5,Satisfied,52.5,stable usage,0,No Errors
C-be8018,A-684255,2024-07-03,unknown,0.0,False,False,False,too expensive,S-c2c321,2024-06-18,2024-08-09,Enterprise,14,0,0,True,True,False,True,monthly,True,U-468a76,2023-10-17,feature_6,7,3150,0,False,52.5,T-d80204,2024-08-11,2024-08-12 05:00:00,29.0,medium,6,5.0,False,2024-08,4,Elevated,3.5,Satisfied,52.5,stable usage,0,No Errors
C-23ca8f,A-d77f4c,2024-10-03,unknown,0.0,False,True,False,none,S-5bc71c,2023-10-24,2024-02-19,Basic,8,152,1824,False,False,False,True,monthly,True,U-60ef2b,2024-04-09,feature_40,10,3920,2,False,65.33333333333333,T-7e7eb8,2024-06-30,2024-07-02 06:00:00,54.0,low,68,3.0,False,2024-06,2,Stable,4.0,Satisfied,65.33333333333333,engaged,4,Low Errors
C-23ca8f,A-d77f4c,2024-10-03,unknown,0.0,False,True,False,none,S-5bc71c,2023-10-24,2024-02-19,Basic,8,152,1824,False,False,False,True,monthly,True,U-60ef2b,2024-04-09,feature_40,10,3920,2,False,65.33333333333333,T-a65795,2023-06-30,2023-06-30 08:00:00,8.0,urgent,82,5.0,False,2023-06,2,Stable,4.0,Satisfied,65.33333333333333,engaged,4,Low Errors
C-4c523f,A-05d3b3,2024-03-12,unknown,0.0,False,False,False,switched to competitor,S-b11cdb,2024-08-05,2024-08-12,Basic,24,456,5472,False,False,False,True,annual,True,U-b1a105,2024-09-16,feature_39,14,1288,0,False,21.466666666666665,T-1d7cfb,2024-08-11,2024-08-11 15:00:00,15.0,urgent,44,5.0,False,2024-08,6,High Risk,2.1666666666666665,Neutral,21.466666666666665,disengaged,0,No Errors
C-4c523f,A-05d3b3,2024-03-12,unknown,0.0,False,False,False,switched to competitor,S-b11cdb,2024-08-05,2024-08-12,Basic,24,456,5472,False,False,False,True,annual,True,U-b1a105,2024-09-16,feature_39,14,1288,0,False,21.466666666666665,T-d5bbc8,2023-08-13,2023-08-13 11:00:00,11.0,medium,19,0.0,False,2023-08,6,High Risk,2.1666666666666665,Neutral,21.466666666666665,disengaged,0,No Errors
C-4c523f,A-05d3b3,2024-03-12,unknown,0.0,False,False,False,switched to competitor,S-b11cdb,2024-08-05,2024-08-12,Basic,24,456,5472,False,False,False,True,annual,True,U-b1a105,2024-09-16,feature_39,14,1288,0,False,21.466666666666665,T-c16052,2023-09-14,2023-09-15 22:00:00,46.0,high,70,0.0,False,2023-09,6,High Risk,2.1666666666666665,Neutral,21.466666666666665,disengaged,0,No Errors
C-4c523f,A-05d3b3,2024-03-12,unknown,0.0,False,False,False,switched to competitor,S-b11cdb,2024-08-05,2024-08-12,Basic,24,456,5472,False,False,False,True,annual,True,U-b1a105,2024-09-16,feature_39,14,1288,0,False,21.466666666666665,T-ed85f6,2023-08-23,2023-08-23 14:00:00,14.0,medium,40,4.0,False,2023-08,6,High Risk,2.1666666666666665,Neutral,21.466666666666665,disengaged,0,No Errors
C-4c523f,A-05d3b3,2024-03-12,unknown,0.0,False,False,False,switched to competitor,S-b11cdb,2024-08-05,2024-08-12,Basic,24,456,5472,False,False,False,True,annual,True,U-b1a105,2024-09-16,feature_39,14,1288,0,False,21.466666666666665,T-a61271,2024-11-03,2024-11-05 16:00:00,64.0,urgent,3,0.0,False,2024-11,6,High Risk,2.1666666666666665,Neutral,21.466666666666665,disengaged,0,No Errors
C-4c523f,A-05d3b3,2024-03-12,unknown,0.0,False,False,False,switched to competitor,S-b11cdb,2024-08-05,2024-08-12,Basic,24,456,5472,False,False,False,True,annual,True,U-b1a105,2024-09-16,feature_39,14,1288,0,False,21.466666666666665,T-2fdfe5,2024-05-14,2024-05-15 15:00:00,39.0,low,114,4.0,False,2024-05,6,High Risk,2.1666666666666665,Neutral,21.466666666666665,disengaged,0,No Errors
C-57a768,A-702032,2024-04-18,features,10.5,False,False,False,switched to competitor,S-9b12da,2024-12-13,2024-12-21,Pro,28,1372,16464,False,False,False,True,annual,True,U-1c7a4c,2024-10-26,feature_10,13,2795,0,False,46.583333333333336,T-3517a8,2023-07-28,2023-07-30 04:00:00,52.0,medium,43,0.0,False,2023-07,4,Elevated,1.5,Unhappy,46.583333333333336,stable usage,0,No Errors
C-57a768,A-702032,2024-04-18,features,10.5,False,False,False,switched to competitor,S-9b12da,2024-12-13,2024-12-21,Pro,28,1372,16464,False,False,False,True,annual,True,U-1c7a4c,2024-10-26,feature_10,13,2795,0,False,46.583333333333336,T-ff4462,2024-07-23,2024-07-23 03:00:00,3.0,high,140,0.0,False,2024-07,4,Elevated,1.5,Unhappy,46.583333333333336,stable usage,0,No Errors
C-57a768,A-702032,2024-04-18,features,10.5,False,False,False,switched to competitor,S-9b12da,2024-12-13,2024-12-21,Pro,28,1372,16464,False,False,False,True,annual,True,U-1c7a4c,2024-10-26,feature_10,13,2795,0,False,46.583333333333336,T-519f79,2024-07-09,2024-07-09 13:00:00,13.0,low,176,3.0,False,2024-07,4,Elevated,1.5,Unhappy,46.583333333333336,stable usage,0,No Errors
C-57a768,A-702032,2024-04-18,features,10.5,False,False,False,switched to competitor,S-9b12da,2024-12-13,2024-12-21,Pro,28,1372,16464,False,False,False,True,annual,True,U-1c7a4c,2024-10-26,feature_10,13,2795,0,False,46.583333333333336,T-ed12da,2023-03-30,2023-03-31 12:00:00,36.0,medium,34,3.0,False,2023-03,4,Elevated,1.5,Unhappy,46.583333333333336,stable usage,0,No Errors
C-573a5c,A-dec005,2024-11-23,support,0.0,False,False,False,missing features,S-8fd696,2024-11-15,2024-12-03,Enterprise,54,10746,128952,False,False,False,True,annual,False,U-1aac32,2023-10-03,feature_21,5,725,0,False,12.083333333333334,T-af4249,2023-10-02,2023-10-04 18:00:00,66.0,low,180,3.0,False,2023-10,2,Stable,1.5,Unhappy,12.083333333333334,disengaged,0,No Errors
C-573a5c,A-dec005,2024-11-23,support,0.0,False,False,False,missing features,S-8fd696,2024-11-15,2024-12-03,Enterprise,54,10746,128952,False,False,False,True,annual,False,U-1aac32,2023-10-03,feature_21,5,725,0,False,12.083333333333334,T-627615,2023-05-04,2023-05-06 04:00:00,52.0,high,124,0.0,False,2023-05,2,Stable,1.5,Unhappy,12.083333333333334,disengaged,0,No Errors
C-b7dfcd,A-726cfa,2024-08-08,support,122.11,False,False,False,too expensive,S-afed2d,2024-05-30,2024-12-12,Pro,11,539,6468,False,False,False,True,annual,True,U-779058,2023-11-03,feature_35,10,5200,0,True,86.66666666666667,T-4c2f4b,2023-12-02,2023-12-03 13:00:00,37.0,high,150,0.0,False,2023-12,3,Elevated,2.6666666666666665,Neutral,86.66666666666667,dependency stress,0,No Errors
C-b7dfcd,A-726cfa,2024-08-08,support,122.11,False,False,False,too expensive,S-afed2d,2024-05-30,2024-12-12,Pro,11,539,6468,False,False,False,True,annual,True,U-779058,2023-11-03,feature_35,10,5200,0,True,86.66666666666667,T-73d14f,2023-08-22,2023-08-24 13:00:00,61.0,low,142,4.0,False,2023-08,3,Elevated,2.6666666666666665,Neutral,86.66666666666667,dependency stress,0,No Errors
C-b7dfcd,A-726cfa,2024-08-08,support,122.11,False,False,False,too expensive,S-afed2d,2024-05-30,2024-12-12,Pro,11,539,6468,False,False,False,True,annual,True,U-779058,2023-11-03,feature_35,10,5200,0,True,86.66666666666667,T-0e39f9,2024-08-05,2024-08-05 09:00:00,9.0,high,93,4.0,False,2024-08,3,Elevated,2.6666666666666665,Neutral,86.66666666666667,dependency stress,0,No Errors
C-2f61e8,A-ad3abd,2023-07-12,competitor,0.0,False,False,False,none,S-1d081a,2023-05-10,2024-07-20,Pro,44,2156,25872,False,False,False,True,annual,True,U-f4d0ae,2024-05-03,feature_11,11,6237,3,False,103.95,T-7c2d38,2024-11-03,2024-11-03 01:00:00,1.0,high,35,0.0,False,2024-11,3,Elevated,2.0,Unhappy,103.95,dependency stress,9,Medium Errors
C-2f61e8,A-ad3abd,2023-07-12,competitor,0.0,False,False,False,none,S-1d081a,2023-05-10,2024-07-20,Pro,44,2156,25872,False,False,False,True,annual,True,U-f4d0ae,2024-05-03,feature_11,11,6237,3,False,103.95,T-1ce392,2023-12-28,2023-12-29 01:00:00,25.0,urgent,164,3.0,False,2023-12,3,Elevated,2.0,Unhappy,103.95,dependency stress,9,Medium Errors
C-2f61e8,A-ad3abd,2023-07-12,competitor,0.0,False,False,False,none,S-1d081a,2023-05-10,2024-07-20,Pro,44,2156,25872,False,False,False,True,annual,True,U-f4d0ae,2024-05-03,feature_11,11,6237,3,False,103.95,T-65a10b,2023-08-16,2023-08-16 13:00:00,13.0,medium,12,3.0,False,2023-08,3,Elevated,2.0,Unhappy,103.95,dependency stress,9,Medium Errors
C-4dc992,A-39b19f,2023-03-11,unknown,0.0,False,False,False,none,S-0e4b0c,2023-02-28,2023-06-15,Pro,24,1176,14112,False,False,True,True,annual,True,U-da20c9,2023-06-23,feature_17,6,1830,1,False,30.5,T-b35070,2023-04-01,2023-04-03 19:00:00,67.0,high,133,0.0,False,2023-04,6,High Risk,2.8333333333333335,Neutral,30.5,inconsistent,6,Medium Errors
C-4dc992,A-39b19f,2023-03-11,unknown,0.0,False,False,False,none,S-0e4b0c,2023-02-28,2023-06-15,Pro,24,1176,14112,False,False,True,True,annual,True,U-da20c9,2023-06-23,feature_17,6,1830,1,False,30.5,T-601022,2024-10-04,2024-10-05 19:00:00,43.0,low,32,5.0,True,2024-10,6,High Risk,2.8333333333333335,Neutral,30.5,inconsistent,6,Medium Errors
C-4dc992,A-39b19f,2023-03-11,unknown,0.0,False,False,False,none,S-0e4b0c,2023-02-28,2023-06-15,Pro,24,1176,14112,False,False,True,True,annual,True,U-da20c9,2023-06-23,feature_17,6,1830,1,False,30.5,T-2b2a49,2024-06-04,2024-06-05 04:00:00,28.0,medium,174,0.0,False,2024-06,6,High Risk,2.8333333333333335,Neutral,30.5,inconsistent,6,Medium Errors
C-4dc992,A-39b19f,2023-03-11,unknown,0.0,False,False,False,none,S-0e4b0c,2023-02-28,2023-06-15,Pro,24,1176,14112,False,False,True,True,annual,True,U-da20c9,2023-06-23,feature_17,6,1830,1,False,30.5,T-d553b7,2023-08-06,2023-08-07 01:00:00,25.0,low,5,4.0,False,2023-08,6,High Risk,2.8333333333333335,Neutral,30.5,inconsistent,6,Medium Errors
C-4dc992,A-39b19f,2023-03-11,unknown,0.0,False,False,False,none,S-0e4b0c,2023-02-28,2023-06-15,Pro,24,1176,14112,False,False,True,True,annual,True,U-da20c9,2023-06-23,feature_17,6,1830,1,False,30.5,T-bc2607,2024-08-06,2024-08-08 17:00:00,65.0,high,155,5.0,False,2024-08,6,High Risk,2.8333333333333335,Neutral,30.5,inconsistent,6,Medium Errors
C-4dc992,A-39b19f,2023-03-11,unknown,0.0,False,False,False,none,S-0e4b0c,2023-02-28,2023-06-15,Pro,24,1176,14112,False,False,True,True,annual,True,U-da20c9,2023-06-23,feature_17,6,1830,1,False,30.5,T-6804d9,2023-04-13,2023-04-15 11:00:00,59.0,high,26,3.0,False,2023-04,6,High Risk,2.8333333333333335,Neutral,30.5,inconsistent,6,Medium Errors
C-486194,A-2ebb4b,2024-12-29,features,0.0,True,False,True,missing features,S-ae1278,2024-07-02,2024-08-13,Pro,41,2009,24108,False,False,False,True,monthly,True,U-de6a6c,2023-09-19,feature_5,7,469,0,False,7.816666666666666,T-2694cc,2023-07-03,2023-07-05 03:00:00,51.0,high,124,3.0,False,2023-07,2,Stable,3.0,Neutral,7.816666666666666,disengaged,0,No Errors
C-486194,A-2ebb4b,2024-12-29,features,0.0,True,False,True,missing features,S-ae1278,2024-07-02,2024-08-13,Pro,41,2009,24108,False,False,False,True,monthly,True,U-de6a6c,2023-09-19,feature_5,7,469,0,False,7.816666666666666,T-452a96,2024-04-05,2024-04-06 12:00:00,36.0,low,149,3.0,False,2024-04,2,Stable,3.0,Neutral,7.816666666666666,disengaged,0,No Errors
C-f7846a,A-117171,2024-10-13,budget,0.0,False,False,False,switched to competitor,S-1fb7ac,2024-12-14,2024-12-17,Pro,45,2205,26460,False,False,False,True,annual,True,U-8c043c,2023-09-23,feature_33,11,3652,0,False,60.86666666666667,T-b4bec0,2023-08-05,2023-08-06 09:00:00,33.0,urgent,137,0.0,False,2023-08,6,High Risk,1.8333333333333333,Unhappy,60.86666666666667,engaged,0,No Errors
C-f7846a,A-117171,2024-10-13,budget,0.0,False,False,False,switched to competitor,S-1fb7ac,2024-12-14,2024-12-17,Pro,45,2205,26460,False,False,False,True,annual,True,U-8c043c,2023-09-23,feature_33,11,3652,0,False,60.86666666666667,T-6d8b81,2023-11-04,2023-11-05 20:00:00,44.0,high,52,0.0,True,2023-11,6,High Risk,1.8333333333333333,Unhappy,60.86666666666667,engaged,0,No Errors
C-f7846a,A-117171,2024-10-13,budget,0.0,False,False,False,switched to competitor,S-1fb7ac,2024-12-14,2024-12-17,Pro,45,2205,26460,False,False,False,True,annual,True,U-8c043c,2023-09-23,feature_33,11,3652,0,False,60.86666666666667,T-e496a8,2024-08-22,2024-08-22 22:00:00,22.0,medium,34,0.0,False,2024-08,6,High Risk,1.8333333333333333,Unhappy,60.86666666666667,engaged,0,No Errors
C-f7846a,A-117171,2024-10-13,budget,0.0,False,False,False,switched to competitor,S-1fb7ac,2024-12-14,2024-12-17,Pro,45,2205,26460,False,False,False,True,annual,True,U-8c043c,2023-09-23,feature_33,11,3652,0,False,60.86666666666667,T-7098db,2024-12-12,2024-12-14 01:00:00,49.0,low,95,4.0,False,2024-12,6,High Risk,1.8333333333333333,Unhappy,60.86666666666667,engaged,0,No Errors
C-f7846a,A-117171,2024-10-13,budget,0.0,False,False,False,switched to competitor,S-1fb7ac,2024-12-14,2024-12-17,Pro,45,2205,26460,False,False,False,True,annual,True,U-8c043c,2023-09-23,feature_33,11,3652,0,False,60.86666666666667,T-83656f,2023-12-19,2023-12-20 10:00:00,34.0,low,33,4.0,False,2023-12,6,High Risk,1.8333333333333333,Unhappy,60.86666666666667,engaged,0,No Errors
